"caseid","weight","BIGFIVE_1","BIGFIVE_2","BIGFIVE_3","BIGFIVE_4","BIGFIVE_5","BIGFIVE_6","BIGFIVE_7","BIGFIVE_8","BIGFIVE_9","BIGFIVE_10","BIGFIVE_11","BIGFIVE_12","BIGFIVE_13","BIGFIVE_14","BIGFIVE_15","BIGFIVE_16","BIGFIVE_17","BIGFIVE_18","BIGFIVE_19","BIGFIVE_20","BIGFIVE_21","BIGFIVE_22","BIGFIVE_23","BIGFIVE_24","BIGFIVE_25","BIGFIVE_26","BIGFIVE_27","BIGFIVE_28","BIGFIVE_29","BIGFIVE_30","BIGFIVE_31","BIGFIVE_32","BIGFIVE_33","BIGFIVE_34","BIGFIVE_35","BIGFIVE_36","BIGFIVE_37","BIGFIVE_38","BIGFIVE_39","BIGFIVE_40","BIGFIVE_41","BIGFIVE_42","BIGFIVE_43","BIGFIVE_44","BIGFIVE_45","BIGFIVE_46","BIGFIVE_47","BIGFIVE_48","BIGFIVE_49","BIGFIVE_50","BIGFIVE_51","BIGFIVE_52","BIGFIVE_53","BIGFIVE_54","BIGFIVE_55","BIGFIVE_56","BIGFIVE_57","BIGFIVE_58","BIGFIVE_59","BIGFIVE_60","BIGFIVE_61","BIGFIVE_62","BIGFIVE_63","BIGFIVE_64","BIGFIVE_65","BIGFIVE_66","BIGFIVE_67","BIGFIVE_68","BIGFIVE_69","BIGFIVE_70","BIGFIVE_71","BIGFIVE_72","BIGFIVE_73","BIGFIVE_74","BIGFIVE_75","BIGFIVE_76","BIGFIVE_77","BIGFIVE_78","BIGFIVE_79","BIGFIVE_80","BIGFIVE_81","BIGFIVE_82","BIGFIVE_83","BIGFIVE_84","BIGFIVE_85","BIGFIVE_86","BIGFIVE_87","BIGFIVE_88","BIGFIVE_89","BIGFIVE_90","BIGFIVE_91","BIGFIVE_92","BIGFIVE_93","BIGFIVE_94","BIGFIVE_95","BIGFIVE_96","BIGFIVE_97","BIGFIVE_98","BIGFIVE_99","BIGFIVE_100","birthyr","gender","race","educ","marstat","employ","faminc_new","pid3","pid7","inputstate","inputzip","votereg","ideo5","newsint","presvote16post","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","starttime","endtime"
392241134,0.779648766608981,4,2,4,2,4,2,2,2,1,4,4,2,4,4,4,2,2,2,4,2,4,4,4,4,4,4,4,1,2,2,4,1,5,5,4,4,3,2,2,4,4,3,5,3,4,4,4,2,4,1,3,3,3,4,3,2,4,2,4,4,4,2,4,2,3,5,4,2,2,1,4,2,5,2,5,4,4,2,4,2,3,3,5,3,4,4,4,2,1,4,4,1,4,4,4,4,4,1,4,2,1980,2,3,3,3,2,2,3,3,17,"60608-6024",1,3,4,7,11,6,2,4,1,2018-06-09 23:06:27,2018-06-09 23:16:52
392224713,0.564563408369144,4,1,2,1,4,5,2,4,1,1,4,3,2,4,2,4,5,4,2,4,2,3,3,1,2,5,3,3,4,1,4,1,2,4,4,3,3,4,3,2,2,1,2,3,3,4,2,2,4,4,2,2,2,2,2,3,2,4,4,4,4,2,1,2,2,5,2,3,4,3,4,1,4,1,2,5,3,4,4,3,4,1,4,2,2,3,2,4,3,4,5,1,3,1,2,4,2,4,3,2,1981,2,3,3,5,7,8,3,4,8,"80113-9252",1,3,1,4,12,6,2,4,7,2018-06-09 23:30:08,2018-06-09 23:41:37
392228134,0.713279812650151,5,5,3,2,4,2,4,3,2,2,2,4,4,5,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,3,3,3,2,2,4,3,2,3,3,4,2,2,1,3,3,4,2,2,4,3,3,3,3,3,4,2,4,1,3,4,3,2,2,3,5,5,2,2,4,3,2,2,2,2,4,3,4,2,4,3,3,3,3,3,4,3,3,3,4,4,3,1,3,2,4,3,3,3,5,3,1994,2,1,3,5,1,5,5,4,19,"52240",2,6,4,7,11,6,2,3,7,2018-06-09 23:35:37,2018-06-09 23:44:57
392239927,2.36164247839318,3,3,3,1,2,3,3,1,3,5,2,3,3,3,4,1,1,2,1,3,3,3,3,3,4,5,3,3,3,5,3,3,2,3,3,3,3,3,5,3,3,3,1,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,2,1,1,5,3,1,5,1,3,1,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,5,3,4,3,3,3,3,3,5,3,1966,2,2,1,5,6,1,1,1,13,"30901",1,6,7,1,1,5,2,1,1,2018-06-09 18:12:02,2018-06-10 00:01:18
392240555,0.978785703493255,4,4,1,5,5,2,4,2,4,2,4,3,2,5,3,2,3,5,2,2,3,2,2,4,4,5,4,4,5,3,2,3,2,4,4,4,5,4,5,2,2,3,2,5,3,2,2,4,5,4,1,2,2,4,3,1,4,3,4,3,4,2,1,2,4,4,3,3,5,2,3,4,3,5,2,3,3,4,4,2,2,3,1,5,4,3,4,2,3,4,3,1,1,4,3,3,2,4,4,4,1983,1,1,2,1,1,6,2,7,42,"15825",1,5,3,2,1,4,1,1,1,2018-06-10 00:21:45,2018-06-10 00:28:28
392260251,0.804402766546336,4,3,1,1,4,3,2,4,2,1,2,4,4,5,3,4,4,4,2,1,4,4,4,2,4,4,4,2,3,3,3,2,2,1,5,3,2,3,3,5,3,1,1,3,4,4,2,2,5,5,3,1,4,3,4,2,3,1,5,5,4,1,1,3,4,5,2,3,5,2,4,2,2,1,4,4,2,1,4,4,4,4,2,2,5,3,2,3,4,4,5,1,3,1,4,5,2,3,4,4,1995,2,1,2,1,7,97,3,4,36,"14420",2,3,4,7,11,5,2,4,7,2018-06-10 00:27:37,2018-06-10 00:45:38
392250272,2.92495228162543,3,3,3,2,4,3,3,3,3,4,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,4,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,4,3,3,2,3,3,4,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,1975,1,2,1,5,4,3,5,8,26,"48141",2,6,7,7,11,6,1,2,6,2018-06-10 00:37:19,2018-06-10 00:45:47
392266159,0.745193079365559,5,5,5,2,4,4,1,3,1,5,3,5,4,1,4,4,4,2,3,4,4,2,4,1,4,5,2,5,2,4,5,2,4,1,3,3,1,3,1,4,4,4,5,1,5,4,3,1,2,2,4,4,5,2,3,1,4,5,2,5,5,2,4,1,3,5,2,3,2,3,5,3,5,1,2,5,2,3,3,3,5,3,5,1,5,4,3,2,1,5,5,2,5,2,3,4,2,2,3,2,1994,2,1,3,5,8,3,3,4,26,"49417",1,3,1,1,10,5,2,4,6,2018-06-10 00:34:36,2018-06-10 00:46:44
392133426,0.804402766546336,4,5,2,3,4,3,3,2,3,2,2,4,3,4,4,4,5,3,2,3,4,5,4,2,5,4,1,4,3,4,4,3,2,4,4,4,2,4,3,5,3,4,2,3,4,2,1,1,4,5,3,2,4,3,5,1,1,1,5,5,4,3,3,2,4,5,2,3,4,5,2,4,4,3,3,5,1,1,4,4,4,5,2,3,5,2,4,3,1,4,2,3,3,3,4,5,2,2,3,4,1993,2,1,2,1,4,5,1,2,51,"20111-1623",2,3,3,7,2,2,1,1,1,2018-06-09 20:12:27,2018-06-10 00:47:18
392270919,0.804402766546336,3,1,3,3,3,5,3,4,2,3,3,4,4,3,3,3,4,3,2,3,4,4,4,3,3,4,3,4,3,4,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,4,3,3,3,4,3,4,3,3,3,5,3,4,4,4,3,3,4,2,4,4,2,4,3,4,3,3,3,3,4,4,3,3,4,4,3,2,3,3,3,4,3,3,2,3,1988,2,1,2,5,1,2,3,4,48,"78552",2,3,2,7,1,2,1,2,3,2018-06-10 00:42:02,2018-06-10 00:52:53
392262778,1.10156958451674,3,3,2,2,3,4,4,4,4,2,4,2,3,3,4,4,2,3,3,4,4,3,2,3,4,3,5,4,2,1,4,3,2,2,4,4,3,4,2,2,4,2,4,4,2,5,2,4,NA,4,4,3,4,3,3,3,2,2,2,4,3,3,4,2,5,5,1,3,4,5,2,4,2,1,2,3,4,2,3,4,5,2,4,3,4,3,4,2,3,3,4,1,3,3,4,3,4,4,4,2,1992,2,3,4,5,1,2,1,2,48,"75054-7267",1,2,2,1,1,4,1,2,3,2018-06-10 00:15:58,2018-06-10 00:54:20
392181419,3.04859440773447,2,2,5,4,2,3,2,3,2,2,4,2,4,3,3,4,4,3,2,2,4,3,3,2,5,4,4,5,2,1,4,4,4,4,2,3,3,3,2,3,3,3,2,5,3,3,2,2,3,3,1,4,4,2,3,3,4,2,3,4,4,3,2,2,4,4,2,3,4,3,4,4,3,4,2,4,2,2,3,2,4,3,3,3,4,2,4,3,3,4,2,3,3,1,4,2,4,4,2,4,1998,1,1,3,5,8,2,2,7,6,"95630-5227",1,5,1,2,1,2,2,1,4,2018-06-10 00:40:22,2018-06-10 00:55:32
392266315,0.651831437767864,3,3,1,3,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,5,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1,3,4,3,3,3,3,3,1,3,3,1,3,4,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1994,2,7,2,1,4,7,4,4,36,"13753",2,4,1,7,4,5,2,1,3,2018-06-10 00:35:11,2018-06-10 00:56:22
392259716,2.17103222425166,2,2,5,4,5,4,3,1,1,5,2,3,4,3,4,4,3,1,3,3,3,5,5,3,4,1,4,1,1,4,3,3,5,5,2,5,3,3,1,3,3,1,5,3,3,3,3,1,3,3,3,1,4,5,3,3,3,1,4,4,4,3,4,1,5,4,4,1,1,3,2,4,4,4,3,4,3,2,1,3,3,4,5,1,5,4,4,1,4,3,1,1,5,2,2,3,2,1,1,4,1988,1,1,1,2,1,5,5,4,18,"46231",2,6,7,7,1,3,2,2,8,2018-06-10 00:58:40,2018-06-10 01:04:28
392177700,0.895850787258595,3,1,4,4,4,4,4,4,1,4,4,2,4,2,3,3,3,1,3,3,3,1,4,4,5,4,4,3,1,1,4,1,5,2,4,4,4,2,1,1,2,1,3,5,2,4,4,3,1,1,1,1,2,4,4,4,4,3,2,4,4,2,3,3,4,5,4,3,2,1,3,4,3,1,3,4,4,3,1,2,4,1,4,3,3,4,3,3,3,3,4,1,5,4,4,5,4,4,1,2,1977,1,1,2,5,6,3,2,7,5,"72830",1,4,2,2,12,6,2,3,7,2018-06-10 00:37:07,2018-06-10 01:07:03
392203264,0.951192081845592,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1958,1,1,2,1,6,97,3,4,31,"68105",1,6,2,2,11,6,2,4,6,2018-06-09 18:43:33,2018-06-10 01:17:36
392227111,1.38141501200935,5,1,1,1,3,2,1,4,3,5,5,1,1,5,4,5,1,1,5,1,5,5,5,1,3,3,5,1,5,1,5,4,2,3,3,5,5,4,3,4,5,1,5,1,3,5,5,1,5,1,3,4,5,3,4,1,5,4,5,1,5,1,5,3,5,5,5,1,1,1,4,3,5,1,5,5,5,2,1,1,5,5,5,2,5,3,5,1,1,3,5,1,3,1,4,5,5,3,4,1,1990,2,2,3,5,2,6,1,1,36,"10468",1,2,1,7,1,6,2,1,3,2018-06-10 01:18:29,2018-06-10 01:26:44
392273839,0.804402766546336,5,1,3,3,5,3,3,2,3,4,4,2,5,2,4,4,1,3,4,1,3,2,5,3,3,4,5,2,3,3,4,1,3,4,3,4,4,1,3,1,3,1,3,3,3,3,5,4,1,1,3,2,2,3,4,4,4,4,3,4,4,2,4,3,4,4,3,1,1,2,2,3,3,2,4,3,3,3,NA,1,3,3,4,3,3,4,4,3,3,2,3,1,2,3,4,4,5,3,1,3,1995,2,1,2,5,1,6,5,3,27,"55350-2737",1,6,1,7,11,4,2,4,4,2018-06-10 01:13:29,2018-06-10 01:28:38
392145168,0.855027283795515,3,3,2,2,4,4,4,4,1,4,4,2,4,3,3,2,4,1,3,3,4,3,5,4,4,5,4,4,2,2,4,2,4,5,3,4,5,3,2,4,3,3,4,3,3,4,3,2,2,4,3,2,3,4,4,4,4,3,4,4,3,3,2,4,3,4,3,3,4,2,3,2,4,3,2,5,3,2,2,2,4,2,4,3,3,4,2,3,4,3,4,1,5,3,4,4,4,4,2,4,1953,2,1,2,1,6,4,2,6,55,"53558",3,4,3,7,1,5,2,2,4,2018-06-09 00:50:46,2018-06-10 01:34:47
392275246,2.14525846350088,2,5,1,3,3,1,4,4,1,3,5,2,5,4,4,4,3,4,1,3,3,2,1,3,4,1,4,5,4,1,5,3,1,4,3,3,4,4,3,5,3,5,1,3,3,5,2,3,5,3,3,3,1,3,3,3,4,4,5,4,4,1,1,3,3,3,1,4,5,1,5,4,1,2,3,1,2,3,3,1,3,2,1,2,3,3,4,3,1,2,3,2,1,4,3,3,3,5,4,4,1990,1,1,3,5,4,1,3,4,25,"01854",1,3,1,2,12,6,2,1,1,2018-06-10 01:35:25,2018-06-10 01:42:51
392221545,1.99367373678561,3,2,1,3,3,3,3,3,3,5,3,3,1,1,3,1,3,2,1,3,3,3,1,2,1,3,3,3,3,3,3,2,3,3,1,3,3,1,2,2,3,3,3,3,5,3,2,3,3,1,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,3,3,2,3,3,3,1,3,3,3,1,2,3,3,3,3,3,3,2,1,3,3,1986,2,3,1,5,7,97,5,8,53,"99301",3,6,7,7,1,7,2,1,7,2018-06-10 01:43:00,2018-06-10 01:48:35
392275260,0.81566377173063,3,1,3,2,4,4,3,4,1,2,4,2,5,2,3,3,2,3,4,3,4,3,5,3,4,4,4,1,4,2,4,3,3,2,4,4,3,3,4,2,3,1,1,3,3,5,4,4,3,4,3,3,3,3,4,4,3,3,1,4,4,1,1,4,4,5,4,3,4,2,3,3,3,2,3,5,4,3,3,1,4,1,3,3,5,4,4,3,1,3,3,1,2,4,3,4,4,3,3,3,1989,2,4,3,1,7,6,3,8,26,"48838",2,6,7,7,2,5,2,2,2,2018-06-10 01:41:58,2018-06-10 02:01:01
392276734,2.18597435508194,3,3,3,3,4,3,1,3,3,3,5,4,2,4,4,3,4,2,4,3,5,3,3,1,4,4,5,4,3,1,3,3,3,3,4,3,3,3,2,3,4,2,4,3,4,4,3,3,3,1,4,4,3,4,4,4,3,3,2,4,3,3,4,1,3,5,4,4,2,3,3,3,3,3,3,4,4,3,3,3,5,3,3,3,2,4,4,1,3,3,3,3,4,4,3,3,4,4,4,3,1989,2,3,2,6,4,4,2,6,24,"20770",2,4,2,7,1,4,1,2,3,2018-06-10 01:40:47,2018-06-10 02:02:35
392157196,0.712175846077003,2,4,1,2,3,3,4,5,3,1,1,5,3,5,1,5,5,5,2,4,1,3,1,3,4,4,3,5,4,5,4,3,3,3,2,1,5,5,5,5,1,3,1,3,1,3,1,4,5,5,3,3,3,3,2,3,2,5,5,5,3,4,1,5,3,4,1,5,5,5,3,4,1,2,3,3,1,4,5,5,3,4,1,5,3,3,3,4,5,5,3,4,2,4,2,3,1,3,5,5,1990,2,6,2,5,4,2,3,4,22,"70501-6745",3,4,2,7,5,6,2,2,5,2018-06-10 02:05:39,2018-06-10 02:13:52
392128252,0.712175846077003,4,4,1,3,4,2,3,4,3,1,1,3,4,5,2,3,5,5,2,3,2,4,4,4,4,3,2,4,5,5,3,3,1,4,4,2,2,2,3,4,2,2,1,3,3,3,1,3,5,3,3,3,1,4,4,3,2,3,5,5,3,3,1,3,4,4,1,2,5,4,2,3,1,3,4,4,1,3,5,3,3,2,1,2,4,2,3,4,3,5,3,2,2,3,4,3,1,3,5,5,1992,2,6,2,1,7,10,5,5,26,"49017",1,3,4,7,11,4,2,2,3,2018-06-10 02:13:46,2018-06-10 02:21:48
392282197,2.14525846350088,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992,1,1,4,5,2,2,2,6,6,"95370",1,3,3,2,11,6,2,3,7,2018-06-10 02:29:54,2018-06-10 02:34:39
392238499,0.744196335087042,1,1,1,3,5,2,3,1,1,5,4,1,3,3,5,1,1,1,3,3,3,3,2,3,5,4,5,2,4,1,3,1,5,2,5,5,4,1,4,1,4,1,3,5,5,3,3,3,3,1,1,1,2,2,5,3,5,1,5,1,3,2,1,3,5,4,4,1,2,2,4,3,4,2,5,4,4,1,3,1,3,1,4,4,5,3,5,1,3,2,2,1,4,2,5,5,4,1,2,1,1989,2,1,4,1,7,6,2,7,27,"56001",1,5,1,2,1,1,1,1,1,2018-06-10 02:30:18,2018-06-10 02:35:31
392279787,0.713279812650151,4,5,1,3,3,3,1,3,3,3,1,5,1,4,4,4,5,3,2,1,1,1,5,4,5,4,3,1,4,5,3,5,1,4,2,3,1,5,1,3,3,1,3,1,3,3,5,2,5,5,3,3,4,3,4,1,5,3,4,5,2,5,4,3,5,5,5,3,3,5,3,3,3,1,3,3,1,1,5,3,5,5,3,3,5,3,4,3,5,5,3,1,3,4,5,5,5,3,5,3,1989,2,1,3,5,7,4,3,3,36,"12033",2,1,1,7,12,6,2,2,6,2018-06-10 02:14:56,2018-06-10 02:36:37
392186109,0.734582979000265,3,4,1,2,4,3,3,3,3,1,2,4,2,4,2,3,4,3,2,2,3,3,3,3,4,4,3,3,4,3,3,3,1,3,3,3,1,3,3,5,3,3,2,1,4,3,3,2,4,5,5,3,2,3,3,3,3,3,5,5,3,3,1,3,3,3,3,3,4,3,4,2,1,2,3,4,2,2,4,5,3,3,2,1,5,3,3,3,5,4,4,3,1,2,3,3,3,4,3,4,1990,2,6,4,5,4,7,3,3,12,"33611",1,1,1,1,9,6,2,4,7,2018-06-10 02:09:49,2018-06-10 02:37:08
392238431,0.745193079365559,4,4,1,5,2,4,1,5,1,2,5,5,2,5,4,4,5,4,1,5,2,4,2,1,5,5,1,5,5,1,5,1,2,5,2,2,1,2,5,5,4,4,1,1,4,5,1,2,5,5,5,4,1,1,4,2,2,5,5,5,5,1,1,4,2,4,1,2,5,4,4,4,2,1,2,5,1,4,5,4,5,4,1,1,4,4,5,4,5,5,5,2,1,1,4,4,4,5,5,4,1995,2,1,3,5,1,2,1,1,13,"31520",1,1,1,1,9,6,2,4,7,2018-06-10 02:25:34,2018-06-10 02:37:41
392117142,0.966687663636624,3,3,3,2,4,3,1,4,1,3,2,3,2,1,2,3,2,3,2,1,5,3,3,3,3,5,4,4,1,4,3,4,3,3,3,4,3,4,1,2,4,1,2,5,4,3,2,2,3,2,1,1,3,2,2,3,4,3,4,4,4,3,3,3,4,3,2,4,3,3,4,2,3,1,2,4,1,2,3,3,3,2,3,5,4,4,5,3,3,4,3,1,4,1,3,3,2,2,3,3,1971,1,1,5,1,1,4,2,6,26,"48910",1,5,2,2,1,1,1,1,1,2018-06-08 21:41:00,2018-06-10 02:37:49
392282163,0.668825403749061,2,5,2,1,4,1,2,5,1,4,4,5,4,4,2,5,2,4,4,2,4,4,4,3,4,5,4,4,1,4,5,2,4,1,2,5,1,3,2,2,4,1,5,1,2,5,4,4,5,1,4,2,4,1,4,2,5,4,5,4,5,2,1,5,4,5,4,2,4,1,4,4,2,1,3,5,2,4,2,4,5,2,2,1,2,4,4,4,1,3,5,1,2,1,4,4,3,5,5,2,1980,2,3,2,3,2,7,3,3,6,"92410-3037",1,3,1,1,11,4,2,2,1,2018-06-10 02:28:26,2018-06-10 02:38:21
392282048,0.840393018310262,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4,4,3,3,3,2,2,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,3,1994,2,1,2,5,4,2,1,1,55,"54304",1,2,3,1,11,6,2,4,7,2018-06-10 02:23:24,2018-06-10 02:40:27
392282181,2.06476822790824,5,1,5,1,5,NA,3,1,1,3,5,5,5,5,4,3,2,3,4,1,4,1,4,3,5,4,1,1,3,1,4,1,3,1,5,3,1,1,4,3,4,1,3,1,5,5,5,3,2,1,1,1,4,1,5,1,2,1,5,4,5,1,3,1,5,5,4,1,1,1,3,1,3,1,4,5,3,1,1,1,5,1,4,3,5,5,4,1,1,1,5,1,3,NA,4,1,5,1,1,1,1988,1,2,2,5,2,1,1,1,13,"30904-4318",1,3,4,7,11,4,2,1,2,2018-06-10 02:29:16,2018-06-10 03:05:50
392285010,1.7980387534192,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,3,1996,1,4,3,5,8,4,2,7,34,"08536",1,4,2,2,8,6,2,2,4,2018-06-10 02:54:59,2018-06-10 03:11:16
392138709,1.04123051411472,4,2,3,3,2,3,3,2,3,4,4,3,4,2,2,4,4,2,2,4,2,3,3,3,3,3,2,4,4,2,2,3,4,2,3,3,1,3,2,4,4,3,3,3,4,4,2,4,3,1,1,2,3,3,3,3,4,3,3,2,2,2,2,2,4,4,4,3,3,3,2,3,2,4,4,3,4,4,2,3,3,4,3,3,2,2,3,3,3,3,2,3,3,1,3,3,4,3,1,4,1980,1,2,2,5,2,1,1,1,36,"11413",1,3,4,7,11,6,2,3,7,2018-06-10 03:15:08,2018-06-10 03:20:20
392111389,1.76744343992581,3,1,3,1,4,4,1,3,1,4,4,1,5,3,2,3,1,1,5,1,5,3,5,3,4,5,5,3,2,1,4,1,4,1,4,5,5,1,3,1,5,1,4,5,5,5,5,1,1,1,1,1,3,2,4,5,4,1,4,1,5,1,3,2,5,5,5,1,3,1,5,1,4,1,4,5,5,1,1,1,5,1,4,3,5,5,5,1,1,1,5,1,4,1,4,4,4,1,1,1,1958,2,3,2,1,5,6,2,6,9,"06118",1,3,3,2,1,1,1,1,1,2018-06-09 02:41:20,2018-06-10 03:22:11
392283401,1.38141501200935,5,1,5,1,5,3,1,1,1,5,5,1,4,3,3,1,1,3,4,3,5,3,5,3,3,3,5,1,3,1,3,3,3,1,5,5,5,2,1,3,5,3,3,1,3,5,5,1,5,3,4,5,5,3,4,3,5,1,3,4,3,3,3,1,4,5,5,2,1,3,4,3,5,1,3,4,4,1,3,1,5,4,5,5,5,4,5,1,1,2,5,1,5,1,4,3,5,1,1,1,1991,2,2,4,5,2,97,3,8,24,"20770",1,6,7,7,11,4,2,1,1,2018-06-10 03:23:48,2018-06-10 03:40:46
392250128,0.846196098046436,2,2,3,3,3,3,3,2,2,2,3,2,3,4,3,2,4,1,3,2,4,4,3,4,3,3,4,2,3,2,4,2,4,3,2,2,2,2,3,2,4,3,3,4,4,2,5,3,3,3,4,5,3,3,2,4,4,2,3,3,2,4,4,4,3,3,3,2,3,2,3,4,4,2,3,2,4,3,3,4,3,4,4,2,3,3,1,3,2,2,2,4,3,2,3,3,4,2,2,3,1987,2,2,1,5,2,1,5,8,45,"29115",1,4,4,1,1,7,2,4,7,2018-06-10 03:43:15,2018-06-10 03:48:28
392280652,0.676863908850999,3,3,2,3,3,3,4,4,2,3,2,3,4,3,3,4,4,3,2,3,3,3,4,3,4,4,4,3,3,4,4,1,3,4,3,3,2,2,4,4,3,1,4,3,4,4,2,2,3,3,3,3,3,4,3,2,2,3,3,4,4,3,3,4,4,4,2,2,3,4,4,3,3,4,2,4,2,2,3,3,3,3,3,3,5,2,3,2,3,4,3,1,4,4,3,4,2,2,3,2,1989,2,1,3,1,1,3,3,4,26,"49548-6909",2,3,2,7,1,5,2,2,5,2018-06-10 03:40:42,2018-06-10 03:52:39
392159534,2.17103222425166,5,4,1,4,3,1,3,4,1,2,4,3,3,4,2,4,4,4,4,3,3,5,3,3,2,1,3,3,3,1,4,3,1,5,2,3,3,3,1,4,3,4,1,1,3,1,3,3,4,3,3,5,3,3,2,1,3,3,4,4,3,3,2,3,3,2,2,3,4,2,3,4,2,3,2,1,3,3,3,3,3,5,1,1,5,1,3,3,4,3,3,4,2,1,3,5,3,5,5,3,1995,1,1,2,5,4,97,1,1,49,"84601",2,3,2,7,10,6,2,4,7,2018-06-10 03:20:10,2018-06-10 03:53:13
392247137,0.884422382357278,4,2,2,2,4,4,3,4,2,4,4,2,2,3,3,3,4,3,3,2,4,2,4,3,3,5,4,1,3,2,4,2,3,2,4,2,4,2,2,2,3,2,3,5,3,4,4,2,2,4,2,2,3,3,3,4,4,3,4,4,4,2,2,3,4,4,4,2,3,3,4,2,3,2,3,5,3,3,2,2,3,3,3,2,4,4,4,2,2,2,4,2,4,2,4,4,4,3,4,2,1989,2,1,2,5,6,97,3,5,33,"03301-3101",1,5,2,2,1,2,1,1,2,2018-06-10 01:50:52,2018-06-10 03:58:31
392288153,1.04123051411472,4,2,3,1,5,2,2,2,2,4,4,2,3,3,4,3,2,3,3,1,4,3,4,2,2,4,4,2,3,2,4,2,4,1,4,5,1,2,3,3,3,2,3,2,4,5,2,4,3,2,4,2,4,3,3,3,4,1,3,3,4,2,4,1,4,4,2,2,2,1,3,2,4,1,5,4,4,2,2,2,4,3,4,3,4,4,4,1,2,3,5,3,3,2,3,4,4,2,2,1,1974,1,2,2,6,4,2,1,2,17,"61244",1,2,2,7,1,3,2,2,2,2018-06-10 03:44:54,2018-06-10 04:12:50
392160420,0.676863908850999,5,4,5,2,4,3,2,5,1,4,4,4,3,3,4,4,4,3,3,3,4,3,5,2,4,5,3,5,3,2,4,2,4,1,3,4,3,4,3,4,4,4,4,3,3,4,3,3,4,4,3,4,4,2,3,5,3,3,3,5,4,3,3,4,3,4,2,3,3,4,5,3,4,1,3,5,2,3,3,3,4,4,4,3,4,4,4,2,3,5,5,3,5,2,4,4,4,2,4,4,1995,2,1,4,5,8,97,5,8,6,"95370",2,6,4,7,11,4,2,2,6,2018-06-10 04:02:59,2018-06-10 04:15:41
392290731,0.619887688022957,5,4,2,1,5,3,1,1,2,4,5,3,3,1,1,1,1,2,4,1,5,4,5,1,4,5,5,3,3,1,5,4,1,1,5,5,3,3,1,1,4,1,3,3,5,5,3,1,3,1,3,3,5,3,5,1,2,1,5,3,5,3,4,1,5,5,1,1,1,4,5,1,3,3,5,5,2,3,4,1,5,3,3,3,5,4,3,1,2,2,3,3,4,1,5,2,5,1,3,1,1978,2,2,2,5,7,4,5,4,48,"76302-5780",2,6,2,7,11,6,2,4,7,2018-06-10 04:04:23,2018-06-10 04:18:07
